title,authors,num_citations,pub_year,pub_id,abstract,object,novelty score
Adapalene and Doxorubicin Synergistically Promote Apoptosis of TNBC Cells by Hyperactivation of the ERK1/2 Pathway Through ROS Induction,"[{'authorId': '89403341', 'name': 'Umar Mehraj'}, {'authorId': '34018094', 'name': 'I. Mir'}, {'authorId': '8467490', 'name': 'M. Hussain'}, {'authorId': '2151206450', 'name': 'M. Alkhanani'}, {'authorId': '4540535', 'name': 'N. Wani'}, {'authorId': '4369833', 'name': 'M. Mir'}]",21,2022.0,02ad28e3d6c15aeca52dd179f895ba5e51d68617,"Doxorubicin is a commonly used chemotherapeutic agent to treat several malignancies, including aggressive tumors like triple-negative breast cancer. It has a limited therapeutic index owing to its extreme toxicity and the emergence of drug resistance. As a result, there is a pressing need to find innovative drugs that enhance the effectiveness of doxorubicin while minimizing its toxicity. The rationale of the present study is that combining emerging treatment agents or repurposed pharmaceuticals with doxorubicin might increase susceptibility to therapeutics and the subsequent establishment of improved pharmacological combinations for treating triple-negative breast cancer. Additionally, combined treatment will facilitate dosage reduction, reducing the toxicity associated with doxorubicin. Recently, the third-generation retinoid adapalene was reported as an effective anticancer agent in several malignancies. This study aimed to determine the anticancer activity of adapalene in TNBC cells and its effectiveness in combination with doxorubicin, and the mechanistic pathways in inhibiting tumorigenicity. Adapalene inhibits tumor cell growth and proliferation and acts synergistically with doxorubicin in inhibiting growth, colony formation, and migration of TNBC cells. Also, the combination of adapalene and doxorubicin enhanced the accumulation of reactive oxygen species triggering hyperphosphorylation of Erk1/2 and caspase-dependent apoptosis. Our results demonstrate that adapalene is a promising antitumor agent that may be used as a single agent or combined with present therapeutic regimens for TNBC treatment.",adapalene,71.55535055350553
The advance of adjuvant treatment for triple-negative breast cancer,"[{'authorId': '1740819223', 'name': 'Jin-Yu Ge'}, {'authorId': '2072380625', 'name': 'Wenjia Zuo'}, {'authorId': '2119597712', 'name': 'Yiyu Chen'}, {'authorId': '9899468', 'name': 'Z. Shao'}, {'authorId': '2150342220', 'name': 'Keda Yu'}]",21,2021.0,30e75786c91b355bdf8569533e466a3097311abf,"Triple-negative breast cancer (TNBC) is a subtype of breast cancer characterized by its highly aggressive behavior, early recurrence, and poor outcomes, when compared with other subtypes. Due to the absence of the estrogen receptor, progesterone receptor, and human epidermal growth factor receptor 2 expression, TNBC lacks meaningful biomarkers and an effective therapeutic strategy. Chemotherapy remains the main adjuvant treatment for patients with TNBC. Anthracycline/taxane-based regimens are the standard of care in adjuvant settings. The addition of capecitabine or platinum may offer extra benefits to patients with TNBC, but at the cost of increased toxicity or adverse events. Dose-dense chemotherapy may enhance treatment efficacy in patients who are able to tolerate the treatment regimen, especially in high-risk patients. As a heterogenous disease, TNBC can be classified into several molecular subtypes according to genomic or transcriptional features, which may indicate potential targets for more precise and individualized treatment strategies. With our increased understanding of signal pathways associated with TNBC, as well as the discovery of novel biomarkers indicative of TNBC prognosis, several new therapeutic options are under investigation, and some have already reported good results. In this review, we summarized the current conventional therapeutic strategies and emerging clinical trials regarding adjuvant treatment for TNBC. Furthermore, we evaluated the prognostic value of several potential targets and the progress of targeted therapy in TNBC, both in neoadjuvant and adjuvant settings.",chemotherapy,71.05535055350553
Parthenolide and Its Analogues: A New Potential Strategy for the Treatment of Triple-Negative Breast Tumors.,"[{'authorId': '4730901', 'name': 'T. Araújo'}, {'authorId': '4090871', 'name': 'Lara Vecchi'}, {'authorId': '119614140', 'name': 'P. M. A. P. Lima'}, {'authorId': '83140860', 'name': 'E. Ferreira'}, {'authorId': '152166840', 'name': 'I. M. Campos'}, {'authorId': '90443043', 'name': 'D. C. Brandão'}, {'authorId': '134009125', 'name': 'G. S. Guimarães'}, {'authorId': '2067587374', 'name': 'M. A. Ribeiro'}, {'authorId': '82903009', 'name': 'A. Filho'}]",20,2019.0,665abd6fffaa355eb078b9bf1a405084d45f1e8e,"Triple negative breast cancers (TNBC) are heterogeneous and aggressive pathologies, with distinct morphological and clinical characteristics associated with their genetic diversity, epigenetics, transcriptional changes and aberrant molecular patterns. Treatment with anti-neoplastic drugs exerts systemic effects with low specificity, and incipient improvement in overall survival due to chemoresistance and recurrence. New alternatives for TNBC treatment are urgent and parthenolide or its analogues have been explored. Parthenolide is a sesquiterpene lactone with promising antitumor effects against TNBC cell lines. This review highlights the importance of parthenolide and its analogue drugs in TNBC treatment.",parthenolide,71.05535055350553
Impact of FAK Expression on the Cytotoxic Effects of CIK Therapy in Triple-Negative Breast Cancer,"[{'authorId': '6636433', 'name': 'Mei-Ren Pan'}, {'authorId': '1478829142', 'name': 'Cheng-Che Wu'}, {'authorId': '39690727', 'name': 'Jung-Yu Kan'}, {'authorId': '1453077100', 'name': 'Qiao-Lin Li'}, {'authorId': '3549076', 'name': 'Shu-Jyuan Chang'}, {'authorId': '2163633654', 'name': 'Chun Wu'}, {'authorId': '6558671', 'name': 'Chung-Liang Li'}, {'authorId': '39875026', 'name': 'O. Fu'}, {'authorId': '48432389', 'name': 'M. Hou'}, {'authorId': '50086842', 'name': 'H. Yip'}, {'authorId': '2240285', 'name': 'C. Luo'}]",20,2019.0,57f5866ac01cc35158a93e08ebf16429e67e1416,"Triple-negative breast cancer (TNBC) is a special subtype of breast cancer in which several common diagnostic biomarkers are lost. Due to the loss of expression of receptors, treatment options for TNBC are limited. Therefore, finding safe and effective treatments for patients with TNBC is a major objective for clinicians. Previous studies suggested that cytokine-induced killer (CIK) cells may be beneficial for patients with a variety of tumor types. However, CIK therapy is not effective for all patients. In this study, we found that focal adhesion kinase (FAK), a non-receptor protein tyrosine kinase that regulates several cellular functions in different cells, has the potential to regulate tumor cells sensitized to CIK cells. Knockdown of FAK expression in TNBC cells or the treatment of TNBC cells with a FAK inhibitor followed by coculture with CIK cells increases death of TNBC cells, suggesting that FAK plays important roles in sensitizing tumor cells to CIK cells. This phenomenon could be regulated by a FAK-programmed death-ligand 1 (PD-L1)-related mechanism. Overall, our findings provide new insights into the cytotoxic effect of CIK cell therapy in TNBC treatment, and show that CIK cell therapy combined with FAK inhibitors may be a novel therapeutic strategy for patients with TNBC.",FAK,71.05535055350553
Parthenolide and Its Analogues: A New Potential Strategy for the Treatment of Triple-Negative Breast Tumors.,"[{'authorId': '4730901', 'name': 'T. Araújo'}, {'authorId': '4090871', 'name': 'Lara Vecchi'}, {'authorId': '119614140', 'name': 'P. M. A. P. Lima'}, {'authorId': '83140860', 'name': 'E. Ferreira'}, {'authorId': '152166840', 'name': 'I. M. Campos'}, {'authorId': '90443043', 'name': 'D. C. Brandão'}, {'authorId': '134009125', 'name': 'G. S. Guimarães'}, {'authorId': '2067587374', 'name': 'M. A. Ribeiro'}, {'authorId': '82903009', 'name': 'A. Filho'}]",20,2019.0,665abd6fffaa355eb078b9bf1a405084d45f1e8e,"Triple negative breast cancers (TNBC) are heterogeneous and aggressive pathologies, with distinct morphological and clinical characteristics associated with their genetic diversity, epigenetics, transcriptional changes and aberrant molecular patterns. Treatment with anti-neoplastic drugs exerts systemic effects with low specificity, and incipient improvement in overall survival due to chemoresistance and recurrence. New alternatives for TNBC treatment are urgent and parthenolide or its analogues have been explored. Parthenolide is a sesquiterpene lactone with promising antitumor effects against TNBC cell lines. This review highlights the importance of parthenolide and its analogue drugs in TNBC treatment.",parthenolide,71.05535055350553
Phosphorylated STAT3 (Tyr705) as a biomarker of response to pimozide treatment in triple-negative breast cancer,"[{'authorId': '1994625820', 'name': 'Sundee Dees'}, {'authorId': '39748972', 'name': 'L. Pontiggia'}, {'authorId': '112943912', 'name': 'J. Jasmin'}, {'authorId': '3850764', 'name': 'I. Mercier'}]",21,2020.0,c832cab19235478572c6935c1f174a32695a9e42,"ABSTRACT Triple-negative breast cancer (TNBC) displays an aggressive clinical course, heightened metastatic potential, and is linked to poor survival rates. Through its lack of expression of the estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor 2 (HER2), this subtype remains unresponsive to traditional targeted therapies. Undesirable and sometimes life-threatening side effects associated with current chemotherapeutic agents warrant the development of more targeted treatment options. Targeting signal transducer and activator of transcription 3 (STAT3), a transcription factor implicated in breast cancer (BCa) progression, has proven to be an efficient approach to halt cancer growth in vitro and in vivo. Currently, there are no FDA-approved STAT3 inhibitors for TNBC. Although pimozide, a FDA-approved antipsychotic drug, has been attributed a role as a STAT3 inhibitor in several cancers, its role on this pathway remains unexplored in TNBC. As a “one size fits all” approach cannot be applied to TNBC therapies due to the heterogeneous nature of this aggressive cancer, we hypothesized that STAT3 could be a novel biomarker of response to guide pimozide therapy. Using human cell lines representative of four TNBC subtypes (basal-like 1, basal-like 2, mesenchymal-like, mesenchymal stem-like), our current report demonstrates that pimozide significantly reduced their invasion and migration, an effect that was predicted by STAT3 phosphorylation on tyrosine residue 705 (Tyr705). Mechanistically, phosphorylated STAT3 (Tyr705) inhibition resulting from pimozide treatment caused a downregulation of downstream transcriptional targets such as matrix metalloproteinase-9 (MMP-9) and vimentin, both implicated in invasion and migration. The identification of biomarkers of response to TNBC treatments is an active area of research in the field of precision medicine and our results propose phosphorylated STAT3 (Tyr705) as a novel biomarker to guide pimozide treatment as an inhibitor of invasion and migration.",pimozide,70.55535055350553
Ferroptosis: the emerging player in remodeling triple-negative breast cancer,"[{'authorId': '2267215919', 'name': 'Jie Li'}, {'authorId': '2267098429', 'name': 'Dejiao He'}, {'authorId': '2270682898', 'name': 'Sicheng Li'}, {'authorId': '2271193251', 'name': 'Jun Xiao'}, {'authorId': '2271565497', 'name': 'Zhanyong Zhu'}]",23,2023.0,1c39ce6e553642d19db1722495a2b874dcd96dba,"Triple-negative breast cancer (TNBC) is a highly heterogeneous breast tumor type that is highly malignant, invasive, and highly recurrent. Ferroptosis is a unique mode of programmed cell death (PCD) at the morphological, physiological, and molecular levels, mainly characterized by cell death induced by iron-dependent accumulation of lipid peroxides, which plays a substantial role in a variety of diseases, including tumors and inflammatory diseases. TNBC cells have been reported to display a peculiar equilibrium metabolic profile of iron and glutathione, which may increase the sensitivity of TNBC to ferroptosis. TNBC possesses a higher sensitivity to ferroptosis than other breast cancer types. Ferroptosis also occurred between immune cells and tumor cells, suggesting that regulating ferroptosis may remodel TNBC by modulating the immune response. Many ferroptosis-related genes or molecules have characteristic expression patterns and are expected to be diagnostic targets for TNBC. Besides, therapeutic strategies based on ferroptosis, including the isolation and extraction of natural drugs and the use of ferroptosis inducers, are urgent for TNBC personalized treatment. Thus, this review will explore the contribution of ferroptosis in TNBC progression, diagnosis, and treatment, to provide novel perspectives and therapeutic strategies for TNBC management.",ferroptosis,70.05535055350553
Dual-target MDM2/MDMX inhibitor increases the sensitization of doxorubicin and inhibits migration and invasion abilities of triple-negative breast cancer cells through activation of TAB1/TAK1/p38 MAPK pathway,"[{'authorId': '5756045', 'name': 'Yangwei Fan'}, {'authorId': '2145711873', 'name': 'Mengya Li'}, {'authorId': '16305695', 'name': 'K. Ma'}, {'authorId': '2118381432', 'name': 'Yuan Hu'}, {'authorId': '104472581', 'name': 'J. Jing'}, {'authorId': '2118758338', 'name': 'Yu Shi'}, {'authorId': '30873424', 'name': 'E. Li'}, {'authorId': '47711235', 'name': 'D. Dong'}]",21,2018.0,b4332cc3f718391ebe85eb9f683dea6a47c10e84,"ABSTRACT Triple-negative breast cancer (TNBC) has a poor prognosis mainly due to insensitivity or resistance to standard anthracycline- and taxane-based chemotherapy, urgently calling for new adjuvants to reverse drug resistance. Dual-target murine double minute 2 (MDM2) and murine double minute X (MDMX) inhibitor has been proved to play a critical part against cancer, particularly focusing on the tremendous potential to enhance the efficacy of doxorubicin (DOX), however little was reported in TNBC. In the present study, we investigated the synergistic antitumor effect of the MDM2/MDMX inhibitor with DOX using three TNBC cell lines, two in situ transplantation tumor models and 214 clinical samples. We observed that the MDM2/MDMX inhibitor combined with DOX could not only inhibit cell vitality and migration and invasion abilities, but also highly inhibit tumor growth in TNBC nude mice. Besides, co-treatment of MDM2/MDMX inhibitor and DOX suppressed epithelial to mesenchymal transition (EMT) through increasing the TAK1-binding protein 1 (TAB1), transforming growth factor β-activated kinase 1 (TAK1) and p38 mitogen-activated protein kinase (MAPK) expression. Small interfering RNA-mediated TAB1 knockdown induced the EMT, desensitized cells to DOX and enhanced the migration and invasion abilities. High MDM2/MDMX expression was positively associated with weak TAB1 expression in 214 TNBC tumor tissues confirmed by immumohistochemical staining and MDM2/MDMX/TAB1 expression was significantly related to TNBC patient survival. These findings indicate that dual-target MDM2/MDMX inhibitor could increase the sensitization of doxorubicin and inhibit migration and invasion abilities in TNBC cells through p38 MAPK pathway activation caused EMT suppression and hence could be useful in TNBC treatments in future.",MDM2/MDMX,69.55535055350553
Aptamer-Functionalized Nanoparticles Mediate PD-L1 siRNA Delivery for Effective Gene Silencing in Triple-Negative Breast Cancer Cells,"[{'authorId': '4494678', 'name': 'S. Camorani'}, {'authorId': '3526952', 'name': 'S. Tortorella'}, {'authorId': '1932358605', 'name': 'Lisa Agnello'}, {'authorId': '1907695517', 'name': 'Chiara Spanu'}, {'authorId': '2120318243', 'name': 'Annachiara d’Argenio'}, {'authorId': '2158242485', 'name': 'Roberto Nilo'}, {'authorId': '5541965', 'name': 'A. Zannetti'}, {'authorId': '39108822', 'name': 'E. Locatelli'}, {'authorId': '5134617', 'name': 'M. Fedele'}, {'authorId': '88660030', 'name': 'M. Comes Franchini'}, {'authorId': '38296216', 'name': 'L. Cerchia'}]",23,2022.0,8c2d04eb0cf7b508c359cb545210f0a192547128,"Small interfering RNA (siRNA) therapies require effective delivery vehicles capable of carrying the siRNA cargo into target cells. To achieve tumor-targeting, a drug delivery system would have to incorporate ligands that specifically bind to receptors expressed on cancer cells to function as portals via receptor-mediated endocytosis. Cell-targeting and internalizing aptamers are the most suitable ligands for functionalization of drug-loaded nanocarriers. Here, we designed a novel aptamer-based platform for the active delivery of siRNA targeting programmed cell death-ligand 1 (PD-L1) to triple-negative breast cancer (TNBC) cells. The generated nanovectors consist of PLGA-based polymeric nanoparticles, which were loaded with PD-L1 siRNA and conjugated on their surface with a new RNA aptamer, specific for TNBC and resistant to nucleases. In vitro results demonstrated that these aptamer-conjugated nanoparticles promote siRNA uptake specifically into TNBC MDA-MB-231 and BT-549 target cells, along with its endosomal release, without recognizing non-TNBC BT-474 breast cancer cells. Their efficiency resulted in an almost complete suppression of PD-L1 expression as early as 90 min of cell treatment. This research provides a rational strategy for optimizing siRNA delivery systems for TNBC treatments.",siRNA,69.55535055350553
The Oxygen-Generating Calcium Peroxide-Modified Magnetic Nanoparticles Attenuate Hypoxia-Induced Chemoresistance in Triple-Negative Breast Cancer,"[{'authorId': '3174754', 'name': 'F. Cheng'}, {'authorId': '2032872', 'name': 'Chia-Hsin Chan'}, {'authorId': '3817666', 'name': 'Bour‐Jr Wang'}, {'authorId': '7986228', 'name': 'Ya-Ling Yeh'}, {'authorId': '3117732', 'name': 'Ying-Jan Wang'}, {'authorId': '2150947003', 'name': 'H. Chiu'}]",23,2021.0,4b2a905d89c84a2136bf449592336c6ec267ad8e,"Simple Summary Tumor hypoxia is known to increase the resistance of cancer cells to chemotherapy. Triple-negative breast cancer (TNBC) is the most aggressive subtype of breast cancer and lack of target. Therefore, chemotherapy is the only approved systemic treatment in TNBC. Here, we synthesized the calcium peroxide-modified magnetic nanoparticles (CaO2-MNPs) with the function of oxygen generation to improve and enhance the therapeutic efficiency of doxorubicin treatment in the hypoxia microenvironment of TNBC. CaO2-MNPs promoted ubiquitination and protein degradation of hypoxia-inducible factor 1α (HIF-1α). Furthermore, CaO2-MNPs inhibited autophagy and induced apoptosis in TNBC cells. CaO2-MNPs in combination with doxorubicin showed a stronger tumor-suppressive effect on TNBC compared to the doxorubicin treatment alone in an orthotopic mouse model. Our findings suggest that combined with CaO2-MNPs and doxorubicin attenuates HIF-1α expression to improve the efficiency of chemotherapy in TNBC. Abstract Cancer response to chemotherapy is regulated not only by intrinsic sensitivity of cancer cells but also by tumor microenvironment. Tumor hypoxia, a condition of low oxygen level in solid tumors, is known to increase the resistance of cancer cells to chemotherapy. Triple-negative breast cancer (TNBC) is the most aggressive subtype of breast cancer. Due to lack of target in TNBC, chemotherapy is the only approved systemic treatment. We evaluated the effect of hypoxia on chemotherapy resistance in TNBC in a series of in vitro and in vivo experiments. Furthermore, we synthesized the calcium peroxide-modified magnetic nanoparticles (CaO2-MNPs) with the function of oxygen generation to improve and enhance the therapeutic efficiency of doxorubicin treatment in the hypoxia microenvironment of TNBC. The results of gene set enrichment analysis (GSEA) software showed that the hypoxia and autophagy gene sets are significantly enriched in TNBC patients. We found that the chemical hypoxia stabilized the expression of hypoxia-inducible factor 1α (HIF-1α) protein and increased doxorubicin resistance in TNBC cells. Moreover, hypoxia inhibited the induction of apoptosis and autophagy by doxorubicin. In addition, CaO2-MNPs promoted ubiquitination and protein degradation of HIF-1α. Furthermore, CaO2-MNPs inhibited autophagy and induced apoptosis in TNBC cells. Our animal studies with an orthotopic mouse model showed that CaO2-MNPs in combination with doxorubicin exhibited a stronger tumor-suppressive effect on TNBC, compared to the doxorubicin treatment alone. Our findings suggest that combined with CaO2-MNPs and doxorubicin attenuates HIF-1α expression to improve the efficiency of chemotherapy in TNBC.",doxorubicin,69.05535055350553
A rationally designed ICAM1 antibody drug conjugate eradicates late-stage and refractory triple-negative breast tumors in vivo,"[{'authorId': '144264371', 'name': 'P. Guo'}, {'authorId': '50535653', 'name': 'Jing Huang'}, {'authorId': '145594181', 'name': 'B. Zhu'}, {'authorId': '2054862401', 'name': 'Andrew C Huang'}, {'authorId': '2124030598', 'name': 'Lingxiao Jiang'}, {'authorId': '48981251', 'name': 'J. Fang'}, {'authorId': '2554748', 'name': 'M. Moses'}]",25,2023.0,a1886b3ce372423560dafdfd9acd1a4bd236b002,"Triple-negative breast cancer (TNBC) remains the most lethal form of breast cancer, and effective targeted therapeutics are in urgent need to improve the poor prognosis of TNBC patients. Here, we report the development of a rationally designed antibody drug conjugate (ADC) for the treatment of late-stage and refractory TNBC. We determined that intercellular adhesion molecule-1 (ICAM1), a cell surface receptor overexpressed in TNBC, efficiently facilitates receptor-mediated antibody internalization. We next constructed a panel of four ICAM1 ADCs using different chemical linkers and warheads and compared their in vitro and in vivo efficacies against multiple human TNBC cell lines and a series of standard, late-stage, and refractory TNBC in vivo models. An ICAM1 antibody conjugated with monomethyl auristatin E (MMAE) via a protease-cleavable valine-citrulline linker was identified as the optimal ADC formulation owing to its outstanding efficacy and safety, representing an effective ADC candidate for TNBC therapy.",ICAM1-MMAE,68.05535055350553
Atezolizumab in the treatment of metastatic triple-negative breast cancer,"[{'authorId': '83430676', 'name': 'J. Peréz-García'}, {'authorId': '13011490', 'name': 'J. Soberino'}, {'authorId': '47398757', 'name': 'F. Racca'}, {'authorId': '50243345', 'name': 'M. Gion'}, {'authorId': '15132528', 'name': 'A. Stradella'}, {'authorId': '93450872', 'name': 'J. Cortés'}]",24,2020.0,46a7bed894673eea6b3d61ee0258fcd0346c4205,"ABSTRACT Introduction Triple-negative breast cancer (TNBC) accounts for approximately 10%-15% of all diagnosed breast cancers and is associated with an aggressive natural history and poor clinical outcomes. Immunotherapy using immune checkpoint inhibitors has emerged as an effective therapeutic option for TNBC. The results of the IMpassion130 trial have recently led to the approval of the combination of atezolizumab and nab-paclitaxel in the first-line treatment of patients with unresectable locally advanced or metastatic, PD-L1-positive TNBC. Areas covered This article summarizes the clinical development and ongoing research on atezolizumab in the treatment of metastatic TNBC. Results of atezolizumab monotherapy trials and data from combination studies with chemotherapy in the advanced setting are reviewed, with special focus on the design, methods, and key findings of the IMpassion130 trial. Expert opinion The approval of atezolizumab plus nab-paclitaxel represents an important advance in the treatment of metastatic TNBC. This combination has a favorable risk-benefit profile and is associated with clinically meaningful outcomes. However, further research is needed to identify better predictive biomarkers of response as well as novel immunotherapeutic strategies with atezolizumab and other anticancer drugs.",atezolizumab,67.55535055350553
Ginsenoside CK induces apoptosis in triple-negative breast cancer cells by targeting glutamine metabolism.,"[{'authorId': '49846744', 'name': 'Bo Zhang'}, {'authorId': '48840126', 'name': 'Rongzhan Fu'}, {'authorId': '3386962', 'name': 'Zhiguang Duan'}, {'authorId': '2079797', 'name': 'Shihong Shen'}, {'authorId': '2133345884', 'name': 'Chenhui Zhu'}, {'authorId': '7409623', 'name': 'Daidi Fan'}]",25,2022.0,40f4ac45a417f7c3e45a973dc5435d8b0b5a5c7c,"Breast cancer (BC) has replaced lung cancer as the most common cancer worldwide. Ginsenoside CK (CK) can effectively inhibit triple-negative breast cancer (TNBC), the occurrence and development of which are associated with glutamine addiction. However, the connection between CK and glutamine metabolism in TNBC proliferation and the mechanism of cell death induction remains unclear. Here, we found that high glutamine-addicted TNBC cells were particularly sensitive to CK treatment. CK exerted antitumour activity against TNBC by suppressing glutamine consumption and glutamate production via downregulation of glutaminase 1 (GLS1) expression. CK treatment further decreased cellular ATP production, reduced the utilisation of amino acids associated with glutamine metabolism, and induced glutathione (GSH) depletion and reactive oxygen species (ROS) accumulation, consequently triggering apoptosis in TNBC. Furthermore, CK decreased GLS1 expression in SUM159 xenograft mouse mammary tumours and significantly inhibited tumour growth with few side effects. Together, our data provide a powerful theoretical basis for the application of CK as a glutamine metabolic inhibitor in TNBC treatment.",Ginsenoside,67.55535055350553
Ginsenoside CK induces apoptosis in triple-negative breast cancer cells by targeting glutamine metabolism.,"[{'authorId': '49846744', 'name': 'Bo Zhang'}, {'authorId': '48840126', 'name': 'Rongzhan Fu'}, {'authorId': '3386962', 'name': 'Zhiguang Duan'}, {'authorId': '2079797', 'name': 'Shihong Shen'}, {'authorId': '2133345884', 'name': 'Chenhui Zhu'}, {'authorId': '7409623', 'name': 'Daidi Fan'}]",25,2022.0,40f4ac45a417f7c3e45a973dc5435d8b0b5a5c7c,"Breast cancer (BC) has replaced lung cancer as the most common cancer worldwide. Ginsenoside CK (CK) can effectively inhibit triple-negative breast cancer (TNBC), the occurrence and development of which are associated with glutamine addiction. However, the connection between CK and glutamine metabolism in TNBC proliferation and the mechanism of cell death induction remains unclear. Here, we found that high glutamine-addicted TNBC cells were particularly sensitive to CK treatment. CK exerted antitumour activity against TNBC by suppressing glutamine consumption and glutamate production via downregulation of glutaminase 1 (GLS1) expression. CK treatment further decreased cellular ATP production, reduced the utilisation of amino acids associated with glutamine metabolism, and induced glutathione (GSH) depletion and reactive oxygen species (ROS) accumulation, consequently triggering apoptosis in TNBC. Furthermore, CK decreased GLS1 expression in SUM159 xenograft mouse mammary tumours and significantly inhibited tumour growth with few side effects. Together, our data provide a powerful theoretical basis for the application of CK as a glutamine metabolic inhibitor in TNBC treatment.",Ginsenoside,67.55535055350553
